"id_drugProduct"	"id_drug"
"DRPR-001923"	"DRUG-010526"
"DRPR-001924"	"DRUG-010501"
"DRPR-001925"	"DRUG-010501"
"DRPR-001926"	"DRUG-010501"
"DRPR-001927"	"DRUG-010501"
"DRPR-001928"	"DRUG-010582"
"DRPR-001929"	"DRUG-010582"
"DRPR-001930"	"DRUG-015005"
"DRPR-001931"	"DRUG-005164"
"DRPR-001932"	"DRUG-009686"
"DRPR-001933"	"DRUG-007436"
"DRPR-001934"	"DRUG-000031"
"DRPR-001935"	"DRUG-009652"
"DRPR-001936"	
"DRPR-001937"	
"DRPR-001938"	"DRUG-009533"
"DRPR-001939"	"DRUG-009533"
"DRPR-001940"	"DRUG-009533"
"DRPR-001941"	"DRUG-013157"
"DRPR-001942"	"DRUG-013157"
"DRPR-001943"	
"DRPR-001944"	
"DRPR-001945"	"DRUG-011784"
"DRPR-001946"	"DRUG-015620"
"DRPR-001947"	"DRUG-000157"
"DRPR-001948"	"DRUG-015803"
"DRPR-001949"	"DRUG-011786"
"DRPR-001950"	"DRUG-000371"
"DRPR-001951"	"DRUG-005538"
"DRPR-001952"	"DRUG-002971"
"DRPR-001953"	
"DRPR-001954"	"DRUG-000140"
"DRPR-001955"	"DRUG-011247"
"DRPR-001956"	
"DRPR-001957"	"DRUG-015346"
"DRPR-001958"	"DRUG-000091"
"DRPR-001959"	"DRUG-000672"
"DRPR-001960"	"DRUG-010342"
"DRPR-001960"	"DRUG-010191"
"DRPR-001960"	"DRUG-002985"
"DRPR-001961"	"DRUG-000180"
"DRPR-001962"	"DRUG-000180"
"DRPR-001963"	"DRUG-002450"
"DRPR-001964"	"DRUG-009481"
"DRPR-001965"	"DRUG-000371"
"DRPR-001966"	"DRUG-000116"
"DRPR-001967"	"DRUG-009952"
"DRPR-001968"	"DRUG-004964"
"DRPR-001969"	"DRUG-010002"
"DRPR-001970"	"DRUG-000069"
"DRPR-001971"	"DRUG-010582"
"DRPR-001972"	"DRUG-010059"
"DRPR-001973"	"DRUG-010994"
"DRPR-001974"	"DRUG-002600"
"DRPR-001975"	"DRUG-009468"
"DRPR-001976"	"DRUG-009468"
"DRPR-001977"	"DRUG-007641"
"DRPR-001978"	"DRUG-010547"
"DRPR-001979"	"DRUG-009846"
"DRPR-001979"	"DRUG-009894"
"DRPR-001979"	"DRUG-011416"
"DRPR-001980"	
"DRPR-001981"	"DRUG-007641"
"DRPR-001982"	"DRUG-017028"
"DRPR-001983"	
"DRPR-001984"	"DRUG-000006"
"DRPR-001985"	"DRUG-009956"
"DRPR-001986"	"DRUG-006634"
"DRPR-001987"	"DRUG-009784"
"DRPR-001988"	"DRUG-009584"
"DRPR-001989"	"DRUG-009068"
"DRPR-001990"	"DRUG-000431"
"DRPR-001991"	"DRUG-017028"
"DRPR-001992"	"DRUG-017028"
"DRPR-001993"	"DRUG-009337"
"DRPR-001994"	"DRUG-000471"
"DRPR-001995"	"DRUG-010518"
"DRPR-001996"	"DRUG-006093"
"DRPR-001997"	"DRUG-000363"
"DRPR-001998"	"DRUG-004761"
"DRPR-001999"	"DRUG-011950"
"DRPR-002000"	"DRUG-005592"
"DRPR-002001"	"DRUG-009810"
"DRPR-002002"	"DRUG-006911"
"DRPR-002003"	"DRUG-009903"
"DRPR-002004"	"DRUG-000568"
"DRPR-002005"	"DRUG-010467"
"DRPR-002006"	"DRUG-005702"
"DRPR-002007"	"DRUG-000422"
"DRPR-002008"	"DRUG-015548"
"DRPR-002009"	"DRUG-015548"
"DRPR-002010"	"DRUG-009957"
"DRPR-002011"	"DRUG-015548"
"DRPR-002012"	"DRUG-009265"
"DRPR-002012"	"DRUG-009944"
"DRPR-002012"	"DRUG-009658"
"DRPR-002013"	"DRUG-003579"
"DRPR-002014"	"DRUG-000114"
"DRPR-002015"	"DRUG-011792"
"DRPR-002016"	"DRUG-009539"
"DRPR-002017"	"DRUG-009539"
"DRPR-002018"	"DRUG-009539"
"DRPR-002019"	"DRUG-010582"
"DRPR-002020"	"DRUG-010582"
"DRPR-002021"	"DRUG-004267"
"DRPR-002022"	"DRUG-000422"
"DRPR-002023"	"DRUG-000422"
"DRPR-002024"	"DRUG-009460"
"DRPR-002025"	"DRUG-009351"
"DRPR-002026"	"DRUG-009681"
"DRPR-002027"	"DRUG-009395"
"DRPR-002028"	"DRUG-000652"
"DRPR-002029"	"DRUG-010512"
"DRPR-002030"	"DRUG-011796"
"DRPR-002031"	"DRUG-009885"
"DRPR-002031"	"DRUG-011796"
"DRPR-002032"	"DRUG-009458"
"DRPR-002033"	"DRUG-009492"
"DRPR-002034"	"DRUG-009492"
"DRPR-002035"	"DRUG-011783"
"DRPR-002036"	"DRUG-000327"
"DRPR-002037"	"DRUG-002071"
"DRPR-002038"	"DRUG-009960"
"DRPR-002039"	"DRUG-013372"
"DRPR-002040"	"DRUG-013372"
"DRPR-002041"	"DRUG-013372"
"DRPR-002042"	"DRUG-004787"
"DRPR-002043"	"DRUG-000422"
"DRPR-002044"	"DRUG-011526"
"DRPR-002044"	"DRUG-010463"
"DRPR-002045"	"DRUG-010356"
"DRPR-002046"	"DRUG-003133"
"DRPR-002047"	"DRUG-003133"
"DRPR-002048"	"DRUG-001755"
"DRPR-002049"	"DRUG-000372"
"DRPR-002050"	
"DRPR-002051"	"DRUG-009838"
"DRPR-002051"	"DRUG-010231"
"DRPR-002052"	"DRUG-010495"
"DRPR-002053"	"DRUG-016811"
"DRPR-002054"	"DRUG-009869"
"DRPR-002054"	"DRUG-010086"
"DRPR-002055"	"DRUG-016152"
"DRPR-002056"	"DRUG-010598"
"DRPR-002057"	"DRUG-014321"
"DRPR-002058"	"DRUG-000082"
"DRPR-002059"	"DRUG-009784"
"DRPR-002060"	"DRUG-000122"
"DRPR-002061"	"DRUG-000122"
"DRPR-002062"	"DRUG-004839"
"DRPR-002063"	"DRUG-012371"
"DRPR-002064"	"DRUG-000355"
"DRPR-002065"	"DRUG-000059"
"DRPR-002066"	"DRUG-014797"
"DRPR-002067"	
"DRPR-002068"	"DRUG-001040"
"DRPR-002069"	"DRUG-016002"
"DRPR-002070"	
"DRPR-002071"	"DRUG-000155"
"DRPR-002072"	"DRUG-010086"
"DRPR-002072"	"DRUG-009910"
"DRPR-002073"	"DRUG-010086"
"DRPR-002073"	"DRUG-009910"
"DRPR-002074"	"DRUG-012371"
"DRPR-002075"	"DRUG-006316"
"DRPR-002075"	"DRUG-009595"
"DRPR-002076"	"DRUG-005076"
"DRPR-002076"	"DRUG-000114"
"DRPR-002077"	"DRUG-010585"
"DRPR-002078"	
"DRPR-002079"	"DRUG-012703"
"DRPR-002080"	"DRUG-009903"
"DRPR-002081"	"DRUG-012996"
"DRPR-002082"	"DRUG-010564"
"DRPR-002083"	"DRUG-012248"
"DRPR-002083"	"DRUG-009811"
"DRPR-002084"	"DRUG-009972"
"DRPR-002084"	"DRUG-017257"
"DRPR-002085"	"DRUG-009560"
"DRPR-002086"	"DRUG-010010"
"DRPR-002087"	"DRUG-010501"
"DRPR-002088"	"DRUG-010501"
"DRPR-002089"	"DRUG-016152"
"DRPR-002090"	"DRUG-010517"
"DRPR-002091"	
"DRPR-002092"	"DRUG-003107"
"DRPR-002093"	
"DRPR-002094"	
"DRPR-002095"	"DRUG-000347"
"DRPR-002096"	"DRUG-010966"
"DRPR-002097"	"DRUG-005119"
"DRPR-002098"	"DRUG-009573"
"DRPR-002099"	"DRUG-010828"
"DRPR-002099"	"DRUG-009834"
"DRPR-002100"	"DRUG-016925"
"DRPR-002101"	"DRUG-016925"
"DRPR-002102"	"DRUG-010147"
"DRPR-002103"	"DRUG-009838"
"DRPR-002103"	"DRUG-010231"
"DRPR-002104"	"DRUG-000117"
"DRPR-002105"	"DRUG-011526"
"DRPR-002106"	"DRUG-002527"
"DRPR-002107"	"DRUG-000182"
"DRPR-002108"	"DRUG-003329"
"DRPR-002109"	"DRUG-009919"
"DRPR-002110"	"DRUG-009910"
"DRPR-002111"	"DRUG-003036"
"DRPR-002112"	"DRUG-006760"
"DRPR-002113"	"DRUG-009869"
"DRPR-002114"	
"DRPR-002115"	"DRUG-009594"
"DRPR-002116"	"DRUG-009962"
"DRPR-002117"	"DRUG-009658"
"DRPR-002118"	"DRUG-009658"
"DRPR-002119"	"DRUG-009658"
"DRPR-002120"	"DRUG-009658"
"DRPR-002121"	"DRUG-009658"
"DRPR-002122"	"DRUG-009658"
"DRPR-002123"	"DRUG-009658"
"DRPR-002124"	"DRUG-009658"
"DRPR-002125"	"DRUG-009658"
"DRPR-002126"	"DRUG-009658"
"DRPR-002127"	"DRUG-009965"
"DRPR-002128"	"DRUG-009966"
"DRPR-002129"	
"DRPR-002130"	"DRUG-011810"
"DRPR-002131"	"DRUG-011943"
"DRPR-002132"	"DRUG-011943"
"DRPR-002133"	"DRUG-011943"
"DRPR-002134"	"DRUG-009968"
"DRPR-002135"	"DRUG-001620"
"DRPR-002136"	"DRUG-003194"
"DRPR-002137"	"DRUG-009903"
"DRPR-002137"	"DRUG-005134"
"DRPR-002138"	"DRUG-000058"
"DRPR-002139"	"DRUG-010451"
"DRPR-002140"	"DRUG-011800"
"DRPR-002141"	"DRUG-000442"
"DRPR-002142"	"DRUG-008082"
"DRPR-002143"	"DRUG-010024"
"DRPR-002144"	"DRUG-009268"
"DRPR-002145"	"DRUG-000098"
"DRPR-002146"	"DRUG-010472"
"DRPR-002147"	"DRUG-009617"
"DRPR-002148"	"DRUG-010415"
"DRPR-002149"	"DRUG-009264"
"DRPR-002150"	"DRUG-010522"
"DRPR-002151"	"DRUG-010522"
"DRPR-002152"	"DRUG-006689"
"DRPR-002153"	"DRUG-010522"
"DRPR-002154"	"DRUG-000503"
"DRPR-002155"	"DRUG-005008"
"DRPR-002156"	
"DRPR-002157"	"DRUG-013659"
"DRPR-002158"	"DRUG-013659"
"DRPR-002159"	"DRUG-016353"
"DRPR-002160"	"DRUG-000096"
"DRPR-002161"	"DRUG-007143"
"DRPR-002162"	"DRUG-009908"
"DRPR-002163"	"DRUG-001556"
"DRPR-002164"	"DRUG-000306"
"DRPR-002165"	
"DRPR-002166"	"DRUG-009838"
"DRPR-002166"	"DRUG-010385"
"DRPR-002166"	"DRUG-010231"
"DRPR-002167"	"DRUG-005076"
"DRPR-002168"	"DRUG-005076"
"DRPR-002168"	"DRUG-012897"
"DRPR-002169"	"DRUG-016475"
"DRPR-002170"	"DRUG-016475"
"DRPR-002171"	"DRUG-013180"
"DRPR-002172"	
"DRPR-002173"	
"DRPR-002174"	
"DRPR-002175"	
"DRPR-002176"	"DRUG-000131"
"DRPR-002177"	"DRUG-005058"
"DRPR-002177"	"DRUG-013659"
"DRPR-002178"	"DRUG-000417"
"DRPR-002179"	"DRUG-000417"
"DRPR-002180"	"DRUG-013034"
"DRPR-002181"	"DRUG-005320"
"DRPR-002182"	"DRUG-010525"
"DRPR-002183"	"DRUG-018021"
"DRPR-002183"	"DRUG-013930"
"DRPR-002183"	"DRUG-009872"
"DRPR-002183"	"DRUG-009981"
"DRPR-002184"	"DRUG-005058"
"DRPR-002185"	"DRUG-010415"
"DRPR-002186"	"DRUG-010130"
"DRPR-002187"	"DRUG-010324"
"DRPR-002188"	"DRUG-010324"
"DRPR-002188"	"DRUG-010589"
"DRPR-002189"	"DRUG-010526"
"DRPR-002190"	"DRUG-011798"
"DRPR-002191"	"DRUG-010527"
"DRPR-002192"	"DRUG-009480"
"DRPR-002193"	"DRUG-009972"
"DRPR-002193"	"DRUG-017257"
"DRPR-002194"	"DRUG-009972"
"DRPR-002194"	"DRUG-017257"
"DRPR-002195"	"DRUG-009972"
"DRPR-002195"	"DRUG-017257"
"DRPR-002196"	"DRUG-009972"
"DRPR-002196"	"DRUG-017257"
"DRPR-002197"	"DRUG-001705"
"DRPR-002198"	"DRUG-001705"
"DRPR-002199"	"DRUG-005844"
"DRPR-002200"	"DRUG-000084"
"DRPR-002201"	"DRUG-009856"
"DRPR-002202"	"DRUG-000838"
"DRPR-002203"	"DRUG-009968"
"DRPR-002204"	"DRUG-015612"
"DRPR-002205"	"DRUG-009320"
"DRPR-002206"	"DRUG-000082"
"DRPR-002207"	"DRUG-012006"
"DRPR-002208"	"DRUG-009944"
"DRPR-002208"	"DRUG-009968"
"DRPR-002209"	"DRUG-000003"
"DRPR-002210"	"DRUG-000433"
"DRPR-002211"	"DRUG-000568"
"DRPR-002211"	"DRUG-011210"
"DRPR-002212"	"DRUG-010132"
"DRPR-002212"	"DRUG-000123"
"DRPR-002213"	"DRUG-004711"
"DRPR-002214"	"DRUG-009320"
"DRPR-002214"	"DRUG-000097"
"DRPR-002214"	"DRUG-009981"
"DRPR-002215"	"DRUG-009320"
"DRPR-002215"	"DRUG-000097"
"DRPR-002215"	"DRUG-009981"
"DRPR-002216"	"DRUG-009811"
"DRPR-002217"	"DRUG-010488"
"DRPR-002218"	"DRUG-015807"
"DRPR-002219"	"DRUG-005686"
"DRPR-002220"	"DRUG-018021"
"DRPR-002220"	"DRUG-010876"
"DRPR-002220"	"DRUG-009872"
"DRPR-002220"	"DRUG-003349"
"DRPR-002221"	"DRUG-008977"
"DRPR-002222"	"DRUG-009337"
"DRPR-002223"	"DRUG-010299"
"DRPR-002224"	"DRUG-000056"
"DRPR-002225"	"DRUG-009955"
"DRPR-002225"	"DRUG-009854"
"DRPR-002226"	"DRUG-004129"
"DRPR-002226"	"DRUG-000114"
"DRPR-002227"	"DRUG-004129"
"DRPR-002227"	"DRUG-000114"
"DRPR-002228"	"DRUG-000934"
"DRPR-002229"	"DRUG-010608"
"DRPR-002230"	"DRUG-000284"
"DRPR-002231"	"DRUG-010010"
"DRPR-002231"	"DRUG-009264"
"DRPR-002232"	"DRUG-000438"
"DRPR-002233"	"DRUG-009977"
"DRPR-002234"	"DRUG-001933"
"DRPR-002235"	"DRUG-005747"
"DRPR-002236"	
"DRPR-002237"	
"DRPR-002238"	"DRUG-000015"
"DRPR-002238"	"DRUG-012125"
"DRPR-002238"	"DRUG-002415"
"DRPR-002239"	"DRUG-006610"
"DRPR-002240"	"DRUG-003286"
"DRPR-002241"	"DRUG-010593"
"DRPR-002242"	"DRUG-000332"
"DRPR-002243"	"DRUG-000270"
"DRPR-002244"	"DRUG-000270"
"DRPR-002245"	"DRUG-000568"
"DRPR-002246"	
"DRPR-002247"	
"DRPR-002248"	"DRUG-009987"
"DRPR-002249"	"DRUG-006188"
"DRPR-002250"	"DRUG-000077"
"DRPR-002251"	"DRUG-006743"
"DRPR-002252"	"DRUG-000313"
"DRPR-002253"	"DRUG-010086"
"DRPR-002253"	"DRUG-010591"
"DRPR-002254"	"DRUG-009583"
"DRPR-002255"	"DRUG-009583"
"DRPR-002256"	"DRUG-000158"
"DRPR-002257"	"DRUG-000260"
"DRPR-002258"	"DRUG-010709"
"DRPR-002259"	
"DRPR-002260"	
"DRPR-002261"	
"DRPR-002262"	
"DRPR-002263"	"DRUG-015501"
"DRPR-002264"	"DRUG-009689"
"DRPR-002265"	"DRUG-006945"
"DRPR-002266"	"DRUG-010803"
"DRPR-002267"	"DRUG-009980"
"DRPR-002268"	"DRUG-017080"
"DRPR-002269"	"DRUG-000443"
"DRPR-002270"	"DRUG-009981"
"DRPR-002271"	"DRUG-009231"
"DRPR-002271"	"DRUG-009845"
"DRPR-002272"	"DRUG-009231"
"DRPR-002273"	"DRUG-000448"
"DRPR-002274"	"DRUG-017782"
"DRPR-002275"	"DRUG-006072"
"DRPR-002276"	"DRUG-009587"
"DRPR-002277"	"DRUG-014453"
"DRPR-002278"	"DRUG-009244"
"DRPR-002279"	"DRUG-016574"
"DRPR-002280"	"DRUG-016574"
"DRPR-002281"	"DRUG-001726"
"DRPR-002282"	"DRUG-015544"
"DRPR-002283"	"DRUG-011846"
"DRPR-002284"	"DRUG-011846"
"DRPR-002285"	"DRUG-003370"
"DRPR-002286"	"DRUG-009845"
"DRPR-002287"	"DRUG-009982"
"DRPR-002288"	"DRUG-009982"
"DRPR-002289"	"DRUG-000446"
"DRPR-002290"	
"DRPR-002291"	"DRUG-016588"
"DRPR-002292"	"DRUG-000447"
"DRPR-002293"	"DRUG-009986"
"DRPR-002294"	"DRUG-009986"
"DRPR-002295"	"DRUG-000448"
"DRPR-002296"	"DRUG-010608"
"DRPR-002297"	"DRUG-010608"
"DRPR-002298"	"DRUG-010250"
"DRPR-002299"	"DRUG-010373"
"DRPR-002300"	"DRUG-000357"
"DRPR-002301"	"DRUG-010551"
"DRPR-002302"	"DRUG-012487"
"DRPR-002303"	"DRUG-012487"
"DRPR-002304"	"DRUG-012487"
"DRPR-002305"	"DRUG-009957"
"DRPR-002306"	"DRUG-009868"
"DRPR-002307"	"DRUG-009985"
"DRPR-002308"	"DRUG-009985"
"DRPR-002309"	"DRUG-009985"
"DRPR-002310"	"DRUG-009985"
"DRPR-002311"	"DRUG-017023"
"DRPR-002312"	"DRUG-017023"
"DRPR-002313"	"DRUG-010608"
"DRPR-002314"	"DRUG-010608"
"DRPR-002315"	
"DRPR-002316"	"DRUG-000237"
"DRPR-002317"	"DRUG-002741"
"DRPR-002318"	"DRUG-001749"
"DRPR-002319"	"DRUG-009585"
"DRPR-002320"	"DRUG-010610"
"DRPR-002321"	"DRUG-010610"
"DRPR-002322"	"DRUG-000049"
"DRPR-002322"	"DRUG-010610"
"DRPR-002323"	"DRUG-000049"
"DRPR-002323"	"DRUG-010610"
"DRPR-002324"	"DRUG-010610"
"DRPR-002325"	"DRUG-000049"
"DRPR-002325"	"DRUG-010610"
"DRPR-002326"	"DRUG-010610"
"DRPR-002327"	"DRUG-010610"
"DRPR-002328"	"DRUG-010610"
"DRPR-002329"	"DRUG-010610"
"DRPR-002330"	"DRUG-010610"
"DRPR-002331"	"DRUG-010578"
"DRPR-002332"	"DRUG-000210"
"DRPR-002333"	"DRUG-000096"
"DRPR-002334"	"DRUG-009989"
"DRPR-002335"	"DRUG-009860"
"DRPR-002336"	"DRUG-009860"
"DRPR-002337"	"DRUG-000170"
"DRPR-002338"	"DRUG-000170"
"DRPR-002339"	"DRUG-010447"
"DRPR-002340"	"DRUG-000444"
"DRPR-002341"	"DRUG-001705"
"DRPR-002342"	"DRUG-009903"
"DRPR-002343"	"DRUG-013031"
"DRPR-002344"	"DRUG-015799"
"DRPR-002345"	"DRUG-009833"
"DRPR-002346"	"DRUG-016271"
"DRPR-002347"	"DRUG-011421"
"DRPR-002348"	"DRUG-009595"
"DRPR-002349"	"DRUG-009595"
"DRPR-002350"	"DRUG-009595"
"DRPR-002351"	"DRUG-009391"
"DRPR-002352"	"DRUG-009990"
"DRPR-002353"	"DRUG-000155"
"DRPR-002354"	"DRUG-010346"
"DRPR-002355"	
"DRPR-002356"	"DRUG-009991"
"DRPR-002357"	"DRUG-000453"
"DRPR-002358"	"DRUG-009596"
"DRPR-002359"	"DRUG-009596"
"DRPR-002360"	"DRUG-000268"
"DRPR-002361"	"DRUG-009878"
"DRPR-002362"	"DRUG-014251"
"DRPR-002362"	"DRUG-003574"
"DRPR-002362"	"DRUG-003651"
"DRPR-002363"	
"DRPR-002364"	"DRUG-002835"
"DRPR-002365"	"DRUG-010547"
"DRPR-002366"	"DRUG-002555"
"DRPR-002367"	"DRUG-017028"
"DRPR-002368"	"DRUG-012008"
"DRPR-002368"	"DRUG-001705"
"DRPR-002369"	"DRUG-000008"
"DRPR-002369"	"DRUG-009679"
"DRPR-002369"	"DRUG-016485"
"DRPR-002370"	"DRUG-009337"
"DRPR-002370"	"DRUG-017028"
"DRPR-002371"	"DRUG-010086"
"DRPR-002371"	"DRUG-010591"
"DRPR-002372"	"DRUG-010309"
"DRPR-002372"	"DRUG-009366"
"DRPR-002372"	"DRUG-011589"
"DRPR-002373"	"DRUG-009332"
"DRPR-002374"	"DRUG-010031"
"DRPR-002375"	"DRUG-005489"
"DRPR-002376"	"DRUG-005489"
"DRPR-002377"	"DRUG-009332"
"DRPR-002378"	"DRUG-010550"
"DRPR-002379"	"DRUG-010550"
"DRPR-002380"	"DRUG-004129"
"DRPR-002380"	"DRUG-016271"
"DRPR-002380"	"DRUG-000114"
"DRPR-002381"	"DRUG-004711"
"DRPR-002382"	"DRUG-009933"
"DRPR-002383"	"DRUG-013445"
"DRPR-002384"	"DRUG-017257"
"DRPR-002385"	"DRUG-001802"
"DRPR-002386"	"DRUG-017169"
"DRPR-002387"	
"DRPR-002388"	"DRUG-000485"
"DRPR-002389"	"DRUG-010281"
"DRPR-002389"	"DRUG-002741"
"DRPR-002389"	"DRUG-000097"
"DRPR-002390"	"DRUG-010281"
"DRPR-002390"	"DRUG-002741"
"DRPR-002390"	"DRUG-000097"
"DRPR-002391"	"DRUG-010086"
"DRPR-002391"	"DRUG-009910"
"DRPR-002392"	"DRUG-010281"
"DRPR-002392"	"DRUG-000097"
"DRPR-002392"	"DRUG-000471"
"DRPR-002393"	"DRUG-000428"
"DRPR-002394"	"DRUG-017013"
"DRPR-002395"	"DRUG-009989"
"DRPR-002396"	
"DRPR-002397"	"DRUG-010892"
"DRPR-002398"	"DRUG-005171"
"DRPR-002399"	"DRUG-005439"
"DRPR-002400"	"DRUG-006943"
"DRPR-002401"	"DRUG-009872"
"DRPR-002401"	"DRUG-009981"
"DRPR-002402"	"DRUG-000422"
"DRPR-002403"	"DRUG-015128"
"DRPR-002404"	"DRUG-014723"
"DRPR-002405"	"DRUG-016970"
"DRPR-002406"	"DRUG-010338"
"DRPR-002406"	"DRUG-009740"
"DRPR-002407"	"DRUG-010338"
"DRPR-002407"	"DRUG-014378"
"DRPR-002408"	"DRUG-010086"
"DRPR-002408"	"DRUG-009910"
"DRPR-002409"	"DRUG-009830"
"DRPR-002409"	"DRUG-017028"
"DRPR-002410"	"DRUG-010086"
"DRPR-002410"	"DRUG-009910"
"DRPR-002411"	"DRUG-018021"
"DRPR-002412"	"DRUG-012487"
"DRPR-002413"	"DRUG-000361"
"DRPR-002414"	"DRUG-004179"
"DRPR-002415"	"DRUG-012878"
"DRPR-002416"	"DRUG-014695"
"DRPR-002417"	"DRUG-010547"
"DRPR-002418"	"DRUG-010547"
"DRPR-002419"	"DRUG-003567"
"DRPR-002420"	"DRUG-000568"
"DRPR-002421"	"DRUG-000131"
"DRPR-002422"	"DRUG-011097"
"DRPR-002423"	"DRUG-009961"
"DRPR-002424"	"DRUG-011788"
"DRPR-002425"	"DRUG-000146"
"DRPR-002426"	
"DRPR-002427"	"DRUG-000008"
"DRPR-002427"	"DRUG-009595"
"DRPR-002428"	"DRUG-009896"
"DRPR-002429"	
"DRPR-002430"	"DRUG-008795"
"DRPR-002430"	"DRUG-010528"
"DRPR-002431"	"DRUG-010608"
"DRPR-002432"	"DRUG-000312"
"DRPR-002433"	"DRUG-016957"
"DRPR-002434"	"DRUG-010467"
"DRPR-002435"	"DRUG-003127"
"DRPR-002436"	"DRUG-010444"
"DRPR-002437"	"DRUG-009518"
"DRPR-002438"	"DRUG-010306"
"DRPR-002439"	"DRUG-008080"
"DRPR-002440"	"DRUG-010756"
"DRPR-002441"	"DRUG-001097"
"DRPR-002441"	"DRUG-003586"
"DRPR-002442"	"DRUG-006835"
"DRPR-002443"	"DRUG-010006"
"DRPR-002444"	"DRUG-000368"
"DRPR-002445"	"DRUG-000459"
"DRPR-002446"	"DRUG-009299"
"DRPR-002447"	"DRUG-009999"
"DRPR-002448"	"DRUG-000241"
"DRPR-002449"	"DRUG-009299"
"DRPR-002450"	"DRUG-000458"
"DRPR-002451"	"DRUG-017580"
"DRPR-002452"	"DRUG-017580"
"DRPR-002453"	"DRUG-017580"
"DRPR-002454"	"DRUG-017580"
"DRPR-002455"	"DRUG-017580"
"DRPR-002456"	"DRUG-017580"
"DRPR-002457"	"DRUG-010791"
"DRPR-002458"	"DRUG-009338"
"DRPR-002459"	"DRUG-013241"
"DRPR-002460"	
"DRPR-002461"	"DRUG-004144"
"DRPR-002462"	"DRUG-000152"
"DRPR-002463"	"DRUG-012573"
"DRPR-002464"	"DRUG-010572"
"DRPR-002464"	"DRUG-009366"
"DRPR-002465"	"DRUG-017599"
"DRPR-002466"	"DRUG-017599"
"DRPR-002467"	"DRUG-010572"
"DRPR-002468"	"DRUG-010597"
"DRPR-002469"	"DRUG-000396"
"DRPR-002470"	"DRUG-009681"
"DRPR-002471"	"DRUG-010000"
"DRPR-002472"	"DRUG-000269"
"DRPR-002473"	"DRUG-002993"
"DRPR-002474"	"DRUG-000274"
"DRPR-002475"	"DRUG-010387"
"DRPR-002476"	
"DRPR-002477"	
"DRPR-002478"	"DRUG-009709"
"DRPR-002478"	"DRUG-017028"
"DRPR-002479"	"DRUG-003349"
"DRPR-002480"	"DRUG-000464"
"DRPR-002481"	
"DRPR-002482"	"DRUG-001911"
"DRPR-002483"	"DRUG-001911"
"DRPR-002484"	
"DRPR-002485"	"DRUG-010054"
"DRPR-002486"	"DRUG-008680"
"DRPR-002487"	"DRUG-017601"
"DRPR-002488"	"DRUG-017601"
"DRPR-002489"	"DRUG-017601"
"DRPR-002490"	"DRUG-010360"
"DRPR-002491"	"DRUG-013660"
"DRPR-002492"	"DRUG-017601"
"DRPR-002493"	"DRUG-017601"
"DRPR-002494"	"DRUG-009784"
"DRPR-002495"	"DRUG-003637"
"DRPR-002496"	"DRUG-009286"
"DRPR-002497"	"DRUG-000246"
"DRPR-002498"	"DRUG-013469"
"DRPR-002499"	"DRUG-013469"
"DRPR-002500"	"DRUG-000178"
"DRPR-002501"	"DRUG-000178"
"DRPR-002502"	"DRUG-010518"
"DRPR-002503"	"DRUG-016803"
"DRPR-002504"	"DRUG-016803"
"DRPR-002505"	"DRUG-004899"
"DRPR-002506"	"DRUG-009806"
"DRPR-002507"	
"DRPR-002508"	"DRUG-000264"
"DRPR-002509"	"DRUG-010587"
"DRPR-002510"	"DRUG-017185"
"DRPR-002511"	"DRUG-000253"
"DRPR-002512"	"DRUG-005855"
"DRPR-002513"	"DRUG-006750"
"DRPR-002514"	"DRUG-011018"
"DRPR-002514"	"DRUG-012008"
"DRPR-002515"	"DRUG-016252"
"DRPR-002516"	"DRUG-000466"
"DRPR-002517"	
"DRPR-002518"	"DRUG-009475"
"DRPR-002519"	"DRUG-009472"
"DRPR-002520"	"DRUG-009472"
"DRPR-002521"	"DRUG-009981"
"DRPR-002522"	
"DRPR-002523"	
"DRPR-002524"	"DRUG-000086"
"DRPR-002525"	"DRUG-008783"
"DRPR-002526"	"DRUG-000514"
"DRPR-002527"	"DRUG-000362"
"DRPR-002528"	"DRUG-000362"
"DRPR-002529"	"DRUG-016786"
"DRPR-002530"	"DRUG-010006"
"DRPR-002531"	"DRUG-010006"
"DRPR-002532"	"DRUG-010590"
"DRPR-002533"	"DRUG-005751"
"DRPR-002534"	"DRUG-017369"
"DRPR-002535"	"DRUG-000303"
"DRPR-002536"	"DRUG-004860"
"DRPR-002537"	"DRUG-016574"
"DRPR-002538"	"DRUG-008474"
"DRPR-002539"	"DRUG-000015"
"DRPR-002539"	"DRUG-000035"
"DRPR-002539"	"DRUG-002904"
"DRPR-002540"	"DRUG-000080"
"DRPR-002541"	"DRUG-000178"
"DRPR-002542"	"DRUG-000503"
"DRPR-002542"	"DRUG-003626"
"DRPR-002542"	"DRUG-003695"
"DRPR-002543"	"DRUG-010186"
"DRPR-002544"	"DRUG-000004"
"DRPR-002545"	"DRUG-003692"
"DRPR-002546"	"DRUG-016904"
"DRPR-002547"	"DRUG-005354"
"DRPR-002548"	"DRUG-003303"
"DRPR-002549"	"DRUG-010598"
"DRPR-002550"	"DRUG-005432"
"DRPR-002551"	"DRUG-010584"
"DRPR-002551"	"DRUG-017644"
"DRPR-002552"	"DRUG-006140"
"DRPR-002553"	"DRUG-006213"
"DRPR-002554"	"DRUG-016449"
"DRPR-002555"	"DRUG-006932"
